DATE,THREEFY5
2011-01-05,2.1475
2011-01-06,2.1274
2011-01-07,2.0436
2011-01-10,2.0004
2011-01-11,2.0236
2011-01-12,2.0301
2011-01-13,1.9958
2011-01-14,2.0021
2011-01-17,.
2011-01-18,2.0203
2011-01-19,2.0090
2011-01-20,2.0836
2011-01-21,2.0816
2011-01-24,2.0742
2011-01-25,2.0160
2011-01-26,2.0578
2011-01-27,2.0362
2011-01-28,1.9854
2011-01-31,2.0085
2011-02-01,2.0639
2011-02-02,2.1213
2011-02-03,2.1843
2011-02-04,2.2683
2011-02-07,2.2968
2011-02-08,2.3737
2011-02-09,2.3397
2011-02-10,2.3720
2011-02-11,2.3594
2011-02-14,2.3516
2011-02-15,2.3347
2011-02-16,2.3416
2011-02-17,2.3004
2011-02-18,2.2946
2011-02-21,.
2011-02-22,2.1978
2011-02-23,2.2001
2011-02-24,2.1840
2011-02-25,2.1576
2011-02-28,2.1351
2011-03-01,2.1145
2011-03-02,2.1463
2011-03-03,2.2505
2011-03-04,2.1917
2011-03-07,2.1954
2011-03-08,2.2225
2011-03-09,2.1788
2011-03-10,2.0942
2011-03-11,2.0894
2011-03-14,2.0482
2011-03-15,2.0309
2011-03-16,1.9438
2011-03-17,1.9505
2011-03-18,1.9823
2011-03-21,2.0389
2011-03-22,2.0602
2011-03-23,2.0747
2011-03-24,2.1293
2011-03-25,2.1869
2011-03-28,2.2156
2011-03-29,2.2398
2011-03-30,2.2200
2011-03-31,2.2292
2011-04-01,2.2301
2011-04-04,2.2056
2011-04-05,2.2567
2011-04-06,2.3041
2011-04-07,2.3022
2011-04-08,2.3178
2011-04-11,2.3232
2011-04-12,2.2590
2011-04-13,2.2212
2011-04-14,2.2344
2011-04-15,2.1774
2011-04-18,2.1306
2011-04-19,2.1129
2011-04-20,2.1476
2011-04-21,2.1439
2011-04-22,.
2011-04-25,2.1175
2011-04-26,2.0751
2011-04-27,2.0821
2011-04-28,2.0454
2011-04-29,2.0191
2011-05-02,2.0070
2011-05-03,1.9925
2011-05-04,1.9721
2011-05-05,1.9213
2011-05-06,1.9098
2011-05-09,1.8888
2011-05-10,1.9316
2011-05-11,1.9105
2011-05-12,1.9227
2011-05-13,1.9034
2011-05-16,1.8721
2011-05-17,1.8480
2011-05-18,1.8884
2011-05-19,1.8837
2011-05-20,1.8667
2011-05-23,1.8496
2011-05-24,1.8470
2011-05-25,1.8427
2011-05-26,1.7861
2011-05-27,1.7732
2011-05-30,.
2011-05-31,1.7510
2011-06-01,1.6879
2011-06-02,1.7168
2011-06-03,1.6892
2011-06-06,1.6835
2011-06-07,1.6820
2011-06-08,1.6401
2011-06-09,1.6766
2011-06-10,1.6673
2011-06-13,1.6742
2011-06-14,1.7512
2011-06-15,1.6703
2011-06-16,1.6280
2011-06-17,1.6267
2011-06-20,1.6365
2011-06-21,1.6551
2011-06-22,1.6698
2011-06-23,1.6094
2011-06-24,1.5569
2011-06-27,1.6000
2011-06-28,1.7024
2011-06-29,1.7767
2011-06-30,1.8248
2011-07-01,1.8735
2011-07-04,.
2011-07-05,1.8233
2011-07-06,1.7813
2011-07-07,1.8264
2011-07-08,1.7244
2011-07-11,1.6454
2011-07-12,1.6058
2011-07-13,1.5856
2011-07-14,1.6234
2011-07-15,1.6054
2011-07-18,1.5953
2011-07-19,1.5812
2011-07-20,1.6130
2011-07-21,1.6669
2011-07-22,1.6531
2011-07-25,1.6718
2011-07-26,1.6451
2011-07-27,1.6624
2011-07-28,1.6475
2011-07-29,1.5258
2011-08-01,1.4769
2011-08-02,1.3940
2011-08-03,1.3803
2011-08-04,1.2664
2011-08-05,1.3168
2011-08-08,1.2422
2011-08-09,1.0900
2011-08-10,1.0552
2011-08-11,1.1334
2011-08-12,1.0998
2011-08-15,1.1209
2011-08-16,1.0905
2011-08-17,1.0505
2011-08-18,1.0105
2011-08-19,1.0009
2011-08-22,1.0201
2011-08-23,1.0469
2011-08-24,1.1278
2011-08-25,1.1003
2011-08-26,1.0700
2011-08-29,1.1089
2011-08-30,1.0691
2011-08-31,1.0844
2011-09-01,1.0412
2011-09-02,0.9873
2011-09-05,.
2011-09-06,0.9620
2011-09-07,0.9927
2011-09-08,0.9713
2011-09-09,0.9252
2011-09-12,0.9421
2011-09-13,0.9696
2011-09-14,0.9899
2011-09-15,1.0272
2011-09-16,1.0303
2011-09-19,0.9635
2011-09-20,0.9452
2011-09-21,0.9377
2011-09-22,0.8593
2011-09-23,0.9171
2011-09-26,0.9701
2011-09-27,1.0290
2011-09-28,1.0541
2011-09-29,1.0490
2011-09-30,1.0187
2011-10-03,0.9477
2011-10-04,0.9469
2011-10-05,1.0002
2011-10-06,1.0552
2011-10-07,1.1276
2011-10-10,.
2011-10-11,1.1873
2011-10-12,1.2202
2011-10-13,1.1959
2011-10-14,1.2108
2011-10-17,1.1750
2011-10-18,1.1666
2011-10-19,1.1531
2011-10-20,1.1564
2011-10-21,1.1700
2011-10-24,1.1929
2011-10-25,1.1247
2011-10-26,1.1640
2011-10-27,1.2761
2011-10-28,1.2464
2011-10-31,1.1369
2011-11-01,1.0337
2011-11-02,1.0088
2011-11-03,1.0303
2011-11-04,1.0147
2011-11-07,1.0066
2011-11-08,1.0359
2011-11-09,0.9931
2011-11-10,1.0144
2011-11-11,.
2011-11-14,1.0155
2011-11-15,1.0288
2011-11-16,1.0110
2011-11-17,0.9860
2011-11-18,1.0185
2011-11-21,1.0079
2011-11-22,0.9867
2011-11-23,0.9557
2011-11-24,.
2011-11-25,0.9954
2011-11-28,0.9951
2011-11-29,1.0135
2011-11-30,1.0498
2011-12-01,1.0711
2011-12-02,1.0393
2011-12-05,1.0299
2011-12-06,1.0488
2011-12-07,1.0120
2011-12-08,0.9782
2011-12-09,1.0088
2011-12-12,0.9966
2011-12-13,0.9645
2011-12-14,0.9475
2011-12-15,0.9470
2011-12-16,0.9114
2011-12-19,0.8902
2011-12-20,0.9413
2011-12-21,0.9797
2011-12-22,0.9922
2011-12-23,1.0382
2011-12-26,.
2011-12-27,1.0448
2011-12-28,0.9999
2011-12-29,0.9777
2011-12-30,0.9492
2012-01-02,.
2012-01-03,0.9880
2012-01-04,1.0030
2012-01-05,1.0074
2012-01-06,0.9907
2012-01-09,0.9774
2012-01-10,0.9861
2012-01-11,0.9479
2012-01-12,0.9482
2012-01-13,0.9191
2012-01-16,.
2012-01-17,0.8990
2012-01-18,0.9201
2012-01-19,0.9692
2012-01-20,1.0076
2012-01-23,1.0315
2012-01-24,1.0305
2012-01-25,0.9676
2012-01-26,0.9231
2012-01-27,0.8951
2012-01-30,0.8638
2012-01-31,0.8390
2012-02-01,0.8526
2012-02-02,0.8464
2012-02-03,0.9007
2012-02-06,0.8917
2012-02-07,0.9365
2012-02-08,0.9486
2012-02-09,0.9786
2012-02-10,0.9448
2012-02-13,0.9683
2012-02-14,0.9431
2012-02-15,0.9297
2012-02-16,0.9708
2012-02-17,0.9902
2012-02-20,.
2012-02-21,1.0227
2012-02-22,0.9965
2012-02-23,0.9969
2012-02-24,0.9953
2012-02-27,0.9590
2012-02-28,0.9561
2012-02-29,0.9771
2012-03-01,1.0060
2012-03-02,0.9830
2012-03-05,0.9968
2012-03-06,0.9664
2012-03-07,0.9827
2012-03-08,1.0124
2012-03-09,1.0292
2012-03-12,1.0388
2012-03-13,1.0999
2012-03-14,1.2163
2012-03-15,1.2298
2012-03-16,1.2446
2012-03-19,1.2979
2012-03-20,1.3140
2012-03-21,1.2647
2012-03-22,1.2479
2012-03-23,1.2192
2012-03-26,1.2065
2012-03-27,1.1636
2012-03-28,1.1636
2012-03-29,1.1409
2012-03-30,1.1662
2012-04-02,1.1626
2012-04-03,1.2193
2012-04-04,1.1908
2012-04-05,1.1545
2012-04-06,1.0655
2012-04-09,1.0452
2012-04-10,1.0003
2012-04-11,1.0146
2012-04-12,1.0320
2012-04-13,1.0016
2012-04-16,0.9904
2012-04-17,1.0010
2012-04-18,0.9940
2012-04-19,0.9773
2012-04-20,0.9816
2012-04-23,0.9604
2012-04-24,0.9794
2012-04-25,0.9780
2012-04-26,0.9693
2012-04-27,0.9532
2012-04-30,0.9476
2012-05-01,0.9646
2012-05-02,0.9520
2012-05-03,0.9528
2012-05-04,0.9217
2012-05-07,0.9169
2012-05-08,0.9003
2012-05-09,0.8953
2012-05-10,0.9029
2012-05-11,0.8879
2012-05-14,0.8590
2012-05-15,0.8488
2012-05-16,0.8474
2012-05-17,0.8317
2012-05-18,0.8405
2012-05-21,0.8482
2012-05-22,0.8711
2012-05-23,0.8428
2012-05-24,0.8716
2012-05-25,0.8651
2012-05-28,.
2012-05-29,0.8629
2012-05-30,0.7964
2012-05-31,0.7675
2012-06-01,0.7040
2012-06-04,0.7279
2012-06-05,0.7496
2012-06-06,0.8055
2012-06-07,0.8086
2012-06-08,0.8118
2012-06-11,0.7839
2012-06-12,0.8304
2012-06-13,0.8009
2012-06-14,0.8183
2012-06-15,0.7903
2012-06-18,0.7859
2012-06-19,0.8031
2012-06-20,0.8252
2012-06-21,0.8234
2012-06-22,0.8481
2012-06-25,0.8223
2012-06-26,0.8354
2012-06-27,0.8280
2012-06-28,0.8010
2012-06-29,0.8250
2012-07-02,0.7918
2012-07-03,0.8063
2012-07-04,.
2012-07-05,0.7916
2012-07-06,0.7607
2012-07-09,0.7370
2012-07-10,0.7257
2012-07-11,0.7347
2012-07-12,0.7198
2012-07-13,0.7200
2012-07-16,0.6997
2012-07-17,0.7078
2012-07-18,0.7001
2012-07-19,0.7080
2012-07-20,0.6823
2012-07-23,0.6627
2012-07-24,0.6482
2012-07-25,0.6379
2012-07-26,0.6543
2012-07-27,0.7226
2012-07-30,0.7070
2012-07-31,0.6880
2012-08-01,0.7168
2012-08-02,0.6971
2012-08-03,0.7415
2012-08-06,0.7451
2012-08-07,0.7925
2012-08-08,0.8147
2012-08-09,0.8235
2012-08-10,0.8040
2012-08-13,0.7987
2012-08-14,0.8376
2012-08-15,0.8850
2012-08-16,0.9138
2012-08-17,0.9126
2012-08-20,0.9093
2012-08-21,0.9026
2012-08-22,0.8350
2012-08-23,0.8071
2012-08-24,0.8093
2012-08-27,0.7913
2012-08-28,0.7824
2012-08-29,0.7868
2012-08-30,0.7685
2012-08-31,0.7170
2012-09-03,.
2012-09-04,0.7210
2012-09-05,0.7267
2012-09-06,0.7728
2012-09-07,0.7682
2012-09-10,0.7743
2012-09-11,0.7833
2012-09-12,0.8118
2012-09-13,0.7963
2012-09-14,0.8581
2012-09-17,0.8615
2012-09-18,0.8483
2012-09-19,0.8326
2012-09-20,0.8351
2012-09-21,0.8178
2012-09-24,0.8029
2012-09-25,0.7802
2012-09-26,0.7418
2012-09-27,0.7452
2012-09-28,0.7345
2012-10-01,0.7308
2012-10-02,0.7297
2012-10-03,0.7239
2012-10-04,0.7507
2012-10-05,0.7924
2012-10-08,.
2012-10-09,0.7973
2012-10-10,0.7876
2012-10-11,0.7815
2012-10-12,0.7783
2012-10-15,0.7778
2012-10-16,0.8069
2012-10-17,0.8693
2012-10-18,0.8981
2012-10-19,0.8777
2012-10-22,0.8953
2012-10-23,0.8744
2012-10-24,0.8656
2012-10-25,0.9051
2012-10-26,0.8763
2012-10-29,0.8465
2012-10-30,.
2012-10-31,0.8242
2012-11-01,0.8328
2012-11-02,0.8360
2012-11-05,0.8157
2012-11-06,0.8503
2012-11-07,0.7921
2012-11-08,0.7531
2012-11-09,0.7470
2012-11-12,.
2012-11-13,0.7310
2012-11-14,0.7282
2012-11-15,0.7198
2012-11-16,0.7161
2012-11-19,0.7343
2012-11-20,0.7679
2012-11-21,0.7859
2012-11-22,.
2012-11-23,0.8019
2012-11-26,0.7870
2012-11-27,0.7710
2012-11-28,0.7545
2012-11-29,0.7441
2012-11-30,0.7369
2012-12-03,0.7420
2012-12-04,0.7371
2012-12-05,0.7257
2012-12-06,0.7155
2012-12-07,0.7352
2012-12-10,0.7363
2012-12-11,0.7486
2012-12-12,0.7730
2012-12-13,0.8022
2012-12-14,0.8013
2012-12-17,0.8357
2012-12-18,0.8760
2012-12-19,0.8721
2012-12-20,0.8712
2012-12-21,0.8551
2012-12-24,0.8599
2012-12-25,.
2012-12-26,0.8535
2012-12-27,0.8246
2012-12-28,0.8117
2012-12-31,0.8295
2013-01-01,.
2013-01-02,0.8720
2013-01-03,0.9153
2013-01-04,0.9318
2013-01-07,0.9295
2013-01-08,0.9060
2013-01-09,0.8892
2013-01-10,0.9040
2013-01-11,0.8962
2013-01-14,0.8917
2013-01-15,0.8744
2013-01-16,0.8612
2013-01-17,0.8910
2013-01-18,0.8841
2013-01-21,.
2013-01-22,0.8742
2013-01-23,0.8652
2013-01-24,0.8763
2013-01-25,0.9482
2013-01-28,0.9767
2013-01-29,0.9918
2013-01-30,0.9850
2013-01-31,0.9805
2013-02-01,0.9897
2013-02-04,0.9638
2013-02-05,0.9804
2013-02-06,0.9606
2013-02-07,0.9466
2013-02-08,0.9471
2013-02-11,0.9536
2013-02-12,0.9733
2013-02-13,1.0066
2013-02-14,0.9793
2013-02-15,0.9784
2013-02-18,.
2013-02-19,0.9933
2013-02-20,0.9799
2013-02-21,0.9627
2013-02-22,0.9490
2013-02-25,0.8969
2013-02-26,0.8831
2013-02-27,0.8900
2013-02-28,0.8792
2013-03-01,0.8608
2013-03-04,0.8690
2013-03-05,0.8821
2013-03-06,0.9111
2013-03-07,0.9515
2013-03-08,0.9971
2013-03-11,1.0073
2013-03-12,0.9937
2013-03-13,0.9916
2013-03-14,0.9928
2013-03-15,0.9660
2013-03-18,0.9330
2013-03-19,0.9058
2013-03-20,0.9198
2013-03-21,0.9188
2013-03-22,0.9126
2013-03-25,0.9081
2013-03-26,0.9019
2013-03-27,0.8719
2013-03-28,0.8696
2013-03-29,.
2013-04-01,0.8595
2013-04-02,0.8738
2013-04-03,0.8434
2013-04-04,0.8100
2013-04-05,0.7847
2013-04-08,0.7980
2013-04-09,0.8054
2013-04-10,0.8388
2013-04-11,0.8350
2013-04-12,0.7993
2013-04-15,0.7806
2013-04-16,0.7937
2013-04-17,0.7907
2013-04-18,0.7866
2013-04-19,0.7931
2013-04-22,0.7884
2013-04-23,0.7925
2013-04-24,0.7862
2013-04-25,0.7933
2013-04-26,0.7728
2013-04-29,0.7633
2013-04-30,0.7634
2013-05-01,0.7418
2013-05-02,0.7345
2013-05-03,0.7986
2013-05-06,0.8241
2013-05-07,0.8417
2013-05-08,0.8393
2013-05-09,0.8390
2013-05-10,0.8877
2013-05-13,0.9110
2013-05-14,0.9348
2013-05-15,0.9335
2013-05-16,0.8926
2013-05-17,0.9272
2013-05-20,0.9420
2013-05-21,0.9309
2013-05-22,0.9740
2013-05-23,0.9891
2013-05-24,0.9875
2013-05-27,.
2013-05-28,1.0754
2013-05-29,1.0831
2013-05-30,1.0838
2013-05-31,1.1094
2013-06-03,1.1001
2013-06-04,1.1105
2013-06-05,1.0927
2013-06-06,1.0781
2013-06-07,1.1319
2013-06-10,1.1691
2013-06-11,1.1727
2013-06-12,1.1963
2013-06-13,1.1699
2013-06-14,1.1190
2013-06-17,1.1299
2013-06-18,1.1340
2013-06-19,1.2306
2013-06-20,1.3058
2013-06-21,1.3980
2013-06-24,1.4618
2013-06-25,1.4864
2013-06-26,1.4585
2013-06-27,1.4076
2013-06-28,1.4177
2013-07-01,1.4027
2013-07-02,1.3920
2013-07-03,1.4171
2013-07-04,.
2013-07-05,1.5539
2013-07-08,1.5243
2013-07-09,1.5130
2013-07-10,1.5334
2013-07-11,1.4610
2013-07-12,1.4564
2013-07-15,1.4302
2013-07-16,1.4097
2013-07-17,1.3800
2013-07-18,1.3941
2013-07-19,1.3694
2013-07-22,1.3625
2013-07-23,1.3723
2013-07-24,1.4197
2013-07-25,1.4257
2013-07-26,1.4110
2013-07-29,1.4215
2013-07-30,1.4303
2013-07-31,1.4243
2013-08-01,1.5051
2013-08-02,1.4441
2013-08-05,1.4480
2013-08-06,1.4520
2013-08-07,1.4283
2013-08-08,1.4134
2013-08-09,1.4078
2013-08-12,1.4236
2013-08-13,1.4953
2013-08-14,1.5098
2013-08-15,1.5500
2013-08-16,1.6014
2013-08-19,1.6355
2013-08-20,1.6064
2013-08-21,1.6403
2013-08-22,1.6833
2013-08-23,1.6561
2013-08-26,1.6254
2013-08-27,1.5752
2013-08-28,1.6041
2013-08-29,1.5926
2013-08-30,1.6139
2013-09-02,.
2013-09-03,1.6650
2013-09-04,1.7132
2013-09-05,1.7953
2013-09-06,1.7656
2013-09-09,1.7273
2013-09-10,1.7623
2013-09-11,1.7312
2013-09-12,1.7227
2013-09-13,1.7128
2013-09-16,1.6812
2013-09-17,1.6550
2013-09-18,1.5286
2013-09-19,1.5385
2013-09-20,1.5429
2013-09-23,1.5223
2013-09-24,1.4932
2013-09-25,1.4609
2013-09-26,1.4690
2013-09-27,1.4555
2013-09-30,1.4505
2013-10-01,1.4644
2013-10-02,1.4434
2013-10-03,1.4307
2013-10-04,1.4613
2013-10-07,1.4649
2013-10-08,1.4869
2013-10-09,1.4906
2013-10-10,1.5052
2013-10-11,1.5024
2013-10-14,.
2013-10-15,1.5232
2013-10-16,1.4858
2013-10-17,1.4305
2013-10-18,1.4141
2013-10-21,1.4292
2013-10-22,1.3804
2013-10-23,1.3570
2013-10-24,1.3677
2013-10-25,1.3659
2013-10-28,1.3698
2013-10-29,1.3617
2013-10-30,1.3706
2013-10-31,1.3800
2013-11-01,1.4256
2013-11-04,1.4258
2013-11-05,1.4520
2013-11-06,1.4349
2013-11-07,1.4054
2013-11-08,1.4816
2013-11-11,.
2013-11-12,1.5249
2013-11-13,1.4983
2013-11-14,1.4488
2013-11-15,1.4495
2013-11-18,1.4253
2013-11-19,1.4443
2013-11-20,1.4776
2013-11-21,1.4807
2013-11-22,1.4679
2013-11-25,1.4589
2013-11-26,1.4395
2013-11-27,1.4507
2013-11-28,.
2013-11-29,1.4619
2013-12-02,1.4997
2013-12-03,1.4904
2013-12-04,1.5282
2013-12-05,1.5606
2013-12-06,1.5722
2013-12-09,1.5683
2013-12-10,1.5347
2013-12-11,1.5537
2013-12-12,1.5893
2013-12-13,1.5941
2013-12-16,1.5989
2013-12-17,1.5768
2013-12-18,1.5875
2013-12-19,1.6358
2013-12-20,1.6444
2013-12-23,1.6704
2013-12-24,1.7129
2013-12-25,.
2013-12-26,1.7295
2013-12-27,1.7333
2013-12-30,1.7152
2013-12-31,1.7399
2014-01-01,.
2014-01-02,1.7211
2014-01-03,1.7321
2014-01-06,1.7125
2014-01-07,1.6976
2014-01-08,1.7455
2014-01-09,1.7371
2014-01-10,1.6610
2014-01-13,1.6216
2014-01-14,1.6453
2014-01-15,1.6670
2014-01-16,1.6529
2014-01-17,1.6379
2014-01-20,.
2014-01-21,1.6479
2014-01-22,1.6733
2014-01-23,1.6207
2014-01-24,1.5885
2014-01-27,1.6009
2014-01-28,1.5913
2014-01-29,1.5455
2014-01-30,1.5521
2014-01-31,1.5216
2014-02-03,1.4737
2014-02-04,1.4775
2014-02-05,1.5054
2014-02-06,1.5304
2014-02-07,1.5160
2014-02-10,1.5106
2014-02-11,1.5480
2014-02-12,1.5804
2014-02-13,1.5444
2014-02-14,1.5457
2014-02-17,.
2014-02-18,1.5232
2014-02-19,1.5356
2014-02-20,1.5585
2014-02-21,1.5522
2014-02-24,1.5624
2014-02-25,1.5365
2014-02-26,1.5086
2014-02-27,1.4921
2014-02-28,1.5013
2014-03-03,1.4698
2014-03-04,1.5180
2014-03-05,1.5293
2014-03-06,1.5580
2014-03-07,1.6092
2014-03-10,1.6147
2014-03-11,1.6088
2014-03-12,1.5797
2014-03-13,1.5325
2014-03-14,1.5252
2014-03-17,1.5523
2014-03-18,1.5429
2014-03-19,1.6502
2014-03-20,1.6668
2014-03-21,1.6621
2014-03-24,1.6709
2014-03-25,1.6739
2014-03-26,1.6376
2014-03-27,1.6273
2014-03-28,1.6551
2014-03-31,1.6552
2014-04-01,1.6682
2014-04-02,1.7152
2014-04-03,1.7156
2014-04-04,1.6714
2014-04-07,1.6392
2014-04-08,1.6220
2014-04-09,1.6081
2014-04-10,1.5642
2014-04-11,1.5472
2014-04-14,1.5572
2014-04-15,1.5617
2014-04-16,1.5821
2014-04-17,1.6427
2014-04-18,.
2014-04-21,1.6519
2014-04-22,1.6613
2014-04-23,1.6403
2014-04-24,1.6438
2014-04-25,1.6370
2014-04-28,1.6434
2014-04-29,1.6481
2014-04-30,1.6193
2014-05-01,1.5884
2014-05-02,1.5832
2014-05-05,1.5914
2014-05-06,1.5871
2014-05-07,1.5733
2014-05-08,1.5581
2014-05-09,1.5583
2014-05-12,1.5806
2014-05-13,1.5570
2014-05-14,1.5090
2014-05-15,1.4779
2014-05-16,1.4823
2014-05-19,1.4854
2014-05-20,1.4692
2014-05-21,1.4792
2014-05-22,1.4972
2014-05-23,1.4901
2014-05-26,.
2014-05-27,1.4845
2014-05-28,1.4402
2014-05-29,1.4400
2014-05-30,1.4588
2014-06-02,1.5023
2014-06-03,1.5479
2014-06-04,1.5644
2014-06-05,1.5537
2014-06-06,1.5664
2014-06-09,1.5869
2014-06-10,1.6097
2014-06-11,1.6111
2014-06-12,1.5777
2014-06-13,1.5936
2014-06-16,1.6050
2014-06-17,1.6455
2014-06-18,1.6246
2014-06-19,1.6230
2014-06-20,1.6245
2014-06-23,1.6274
2014-06-24,1.6097
2014-06-25,1.5825
2014-06-26,1.5563
2014-06-27,1.5504
2014-06-30,1.5442
2014-07-01,1.5686
2014-07-02,1.6116
2014-07-03,1.6441
2014-07-04,.
2014-07-07,1.6439
2014-07-08,1.6147
2014-07-09,1.6019
2014-07-10,1.5804
2014-07-11,1.5656
2014-07-14,1.5815
2014-07-15,1.5965
2014-07-16,1.6051
2014-07-17,1.5568
2014-07-18,1.5740
2014-07-21,1.5808
2014-07-22,1.5722
2014-07-23,1.5615
2014-07-24,1.5978
2014-07-25,1.5836
2014-07-28,1.6007
2014-07-29,1.5866
2014-07-30,1.6426
2014-07-31,1.6511
2014-08-01,1.5986
2014-08-04,1.5791
2014-08-05,1.5703
2014-08-06,1.5634
2014-08-07,1.5271
2014-08-08,1.5348
2014-08-11,1.5384
2014-08-12,1.5479
2014-08-13,1.5231
2014-08-14,1.5043
2014-08-15,1.4755
2014-08-18,1.4946
2014-08-19,1.5095
2014-08-20,1.5425
2014-08-21,1.5429
2014-08-22,1.5567
2014-08-25,1.5585
2014-08-26,1.5564
2014-08-27,1.5413
2014-08-28,1.5187
2014-08-29,1.5168
2014-09-01,.
2014-09-02,1.5637
2014-09-03,1.5705
2014-09-04,1.5928
2014-09-05,1.5929
2014-09-08,1.6108
2014-09-09,1.6357
2014-09-10,1.6624
2014-09-11,1.6717
2014-09-12,1.7105
2014-09-15,1.7038
2014-09-16,1.6929
2014-09-17,1.7153
2014-09-18,1.7377
2014-09-19,1.7241
2014-09-22,1.6990
2014-09-23,1.6789
2014-09-24,1.6939
2014-09-25,1.6586
2014-09-26,1.6815
2014-09-29,1.6632
2014-09-30,1.6676
2014-10-01,1.5998
2014-10-02,1.6000
2014-10-03,1.6203
2014-10-06,1.6029
2014-10-07,1.5553
2014-10-08,1.5087
2014-10-09,1.4979
2014-10-10,1.4776
2014-10-13,.
2014-10-14,1.3988
2014-10-15,1.3334
2014-10-16,1.3312
2014-10-17,1.3665
2014-10-20,1.3527
2014-10-21,1.3690
2014-10-22,1.3869
2014-10-23,1.4244
2014-10-24,1.4307
2014-10-27,1.4226
2014-10-28,1.4402
2014-10-29,1.4953
2014-10-30,1.4932
2014-10-31,1.5186
2014-11-03,1.5356
2014-11-04,1.5313
2014-11-05,1.5376
2014-11-06,1.5640
2014-11-07,1.5163
2014-11-10,1.5487
2014-11-11,.
2014-11-12,1.5530
2014-11-13,1.5430
2014-11-14,1.5247
2014-11-17,1.5335
2014-11-18,1.5249
2014-11-19,1.5473
2014-11-20,1.5355
2014-11-21,1.5213
2014-11-24,1.5104
2014-11-25,1.4838
2014-11-26,1.4650
2014-11-27,.
2014-11-28,1.4166
2014-12-01,1.4304
2014-12-02,1.4815
2014-12-03,1.5023
2014-12-04,1.4866
2014-12-05,1.5514
2014-12-08,1.5485
2014-12-09,1.5220
2014-12-10,1.4776
2014-12-11,1.4956
2014-12-12,1.4331
2014-12-15,1.4514
2014-12-16,1.4233
2014-12-17,1.4739
2014-12-18,1.5336
2014-12-19,1.5343
2014-12-22,1.5431
2014-12-23,1.6019
2014-12-24,1.6230
2014-12-25,.
2014-12-26,1.6229
2014-12-29,1.5940
2014-12-30,1.5682
2014-12-31,1.5432
2015-01-01,.
2015-01-02,1.5065
2015-01-05,1.4616
2015-01-06,1.4046
2015-01-07,1.3800
2015-01-08,1.3939
2015-01-09,1.3614
2015-01-12,1.3109
2015-01-13,1.2886
2015-01-14,1.2472
2015-01-15,1.1643
2015-01-16,1.1996
2015-01-19,.
2015-01-20,1.2183
2015-01-21,1.2510
2015-01-22,1.2764
2015-01-23,1.2363
2015-01-26,1.2449
2015-01-27,1.2405
2015-01-28,1.1744
2015-01-29,1.1869
2015-01-30,1.1304
2015-02-02,1.1233
2015-02-03,1.1869
2015-02-04,1.2058
2015-02-05,1.2243
2015-02-06,1.3459
2015-02-09,1.3770
2015-02-10,1.4101
2015-02-11,1.4217
2015-02-12,1.4069
2015-02-13,1.4269
2015-02-16,.
2015-02-17,1.5047
2015-02-18,1.4575
2015-02-19,1.4842
2015-02-20,1.5077
2015-02-23,1.4682
2015-02-24,1.4049
2015-02-25,1.3811
2015-02-26,1.4250
2015-02-27,1.4130
2015-03-02,1.4588
2015-03-03,1.4975
2015-03-04,1.4986
2015-03-05,1.4817
2015-03-06,1.5751
2015-03-09,1.5644
2015-03-10,1.5281
2015-03-11,1.5089
2015-03-12,1.4908
2015-03-13,1.4992
2015-03-16,1.4869
2015-03-17,1.4707
2015-03-18,1.3585
2015-03-19,1.3824
2015-03-20,1.3475
2015-03-23,1.3282
2015-03-24,1.2991
2015-03-25,1.3230
2015-03-26,1.3783
2015-03-27,1.3481
2015-03-30,1.3438
2015-03-31,1.3165
2015-04-01,1.2715
2015-04-02,1.2814
2015-04-03,1.2242
2015-04-06,1.2517
2015-04-07,1.2555
2015-04-08,1.2700
2015-04-09,1.3087
2015-04-10,1.3212
2015-04-13,1.3099
2015-04-14,1.2795
2015-04-15,1.2644
2015-04-16,1.2474
2015-04-17,1.2404
2015-04-20,1.2588
2015-04-21,1.2758
2015-04-22,1.3266
2015-04-23,1.3078
2015-04-24,1.2864
2015-04-27,1.2881
2015-04-28,1.3241
2015-04-29,1.3634
2015-04-30,1.3714
2015-05-01,1.4249
2015-05-04,1.4512
2015-05-05,1.4763
2015-05-06,1.5171
2015-05-07,1.4949
2015-05-08,1.4584
2015-05-11,1.5224
2015-05-12,1.5297
2015-05-13,1.5264
2015-05-14,1.4849
2015-05-15,1.4358
2015-05-18,1.4778
2015-05-19,1.5277
2015-05-20,1.5210
2015-05-21,1.4786
2015-05-22,1.5047
2015-05-25,.
2015-05-26,1.4720
2015-05-27,1.4675
2015-05-28,1.4546
2015-05-29,1.4382
2015-06-01,1.4805
2015-06-02,1.5343
2015-06-03,1.6116
2015-06-04,1.5881
2015-06-05,1.6569
2015-06-08,1.6516
2015-06-09,1.6699
2015-06-10,1.7183
2015-06-11,1.6771
2015-06-12,1.6761
2015-06-15,1.6490
2015-06-16,1.6194
2015-06-17,1.5898
2015-06-18,1.5948
2015-06-19,1.5438
2015-06-22,1.6034
2015-06-23,1.6428
2015-06-24,1.6354
2015-06-25,1.6405
2015-06-26,1.6897
2015-06-29,1.5990
2015-06-30,1.5886
2015-07-01,1.6416
2015-07-02,1.6116
2015-07-03,.
2015-07-06,1.5425
2015-07-07,1.5125
2015-07-08,1.4656
2015-07-09,1.5149
